customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score,risk_tier
CUST_18137,31,140250,MORTGAGE,1.0,DEBTCONSOLIDATION,D,16000,15.65,1,0.1,Y,6,0.98788875,High
CUST_18138,28,140250,RENT,5.0,PERSONAL,D,6000,15.95,1,0.04,N,10,0.13671742,Low
CUST_18139,33,140250,MORTGAGE,17.0,PERSONAL,A,12000,7.51,0,0.07,N,9,0.04135354,Low
CUST_18140,31,15456,MORTGAGE,1.0,PERSONAL,A,4000,8.9,1,0.26,N,5,0.9909881,High
CUST_18141,34,140250,MORTGAGE,2.0,VENTURE,C,12000,13.48,1,0.08,N,8,0.03759679,Low
CUST_18142,31,140250,RENT,8.0,DEBTCONSOLIDATION,D,10200,15.99,1,0.06,Y,7,0.9897469,High
CUST_18143,35,140250,MORTGAGE,6.0,EDUCATION,A,6500,7.49,0,0.04,N,10,0.01169139,Low
CUST_18144,34,140250,MORTGAGE,9.0,VENTURE,D,7500,15.99,0,0.04,N,10,0.06668524,Low
CUST_18145,29,140250,MORTGAGE,7.0,PERSONAL,C,35000,12.99,0,0.21,Y,5,0.030303339,Low
CUST_18146,31,140250,MORTGAGE,15.0,PERSONAL,C,10000,13.49,0,0.06,Y,8,0.051062495,Low
CUST_18147,34,15523,OWN,1.0,VENTURE,A,3800,7.49,1,0.24,N,9,0.99810886,High
CUST_18148,32,106000,RENT,14.0,DEBTCONSOLIDATION,E,25000,16.63,1,0.24,Y,7,0.98054296,High
CUST_18149,33,15600,OWN,1.0,VENTURE,A,5900,7.49,1,0.38,N,7,0.997246,High
CUST_18150,33,120000,RENT,9.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.21,N,8,0.070397876,Low
CUST_18151,28,108000,RENT,0.0,EDUCATION,D,25000,14.61,1,0.23,Y,6,0.8829355,High
CUST_18152,33,125000,RENT,5.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.2,N,5,0.060126357,Low
CUST_18153,30,15600,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250,5.79,1,0.4,N,6,0.964584,High
CUST_18154,29,113000,RENT,1.0,EDUCATION,D,25000,15.31,1,0.22,N,6,0.88575786,High
CUST_18155,32,140250,RENT,9.0,PERSONAL,B,10000,11.14,0,0.06,N,5,0.1173359,Low
CUST_18156,32,140250,RENT,5.0,EDUCATION,C,25000,15.27,0,0.15,N,6,0.07988863,Low
CUST_18157,30,102213,RENT,3.0,MEDICAL,D,25000,15.7,1,0.21,N,7,0.9437269,High
CUST_18158,27,15600,OWN,0.0,EDUCATION,A,6400,7.74,1,0.41,N,9,0.99589646,High
CUST_18159,30,135000,RENT,4.0,PERSONAL,D,25000,15.21,0,0.19,Y,6,0.13633339,Low
CUST_18160,35,123000,RENT,2.0,PERSONAL,E,25000,17.19,1,0.2,Y,8,0.7786228,High
CUST_18161,28,140000,RENT,11.0,HOMEIMPROVEMENT,C,25000,13.11,0,0.18,Y,7,0.13252638,Low
CUST_18162,33,140004,RENT,7.0,EDUCATION,D,25000,15.58,0,0.18,N,10,0.23331398,Low
CUST_18163,31,140250,RENT,4.0,VENTURE,D,25000,16.07,0,0.17,Y,7,0.25737286,Low
CUST_18164,32,140250,RENT,7.0,DEBTCONSOLIDATION,A,25000,8.49,0,0.17,N,7,0.02548088,Low
CUST_18165,30,140250,RENT,3.0,PERSONAL,E,25000,17.56,0,0.17,N,5,0.19481044,Low
CUST_18166,27,140250,RENT,1.0,EDUCATION,B,25000,11.36,0,0.17,N,6,0.08230548,Low
CUST_18167,29,16000,OWN,3.0,VENTURE,A,3000,7.9,1,0.19,N,8,0.9972914,High
CUST_18168,30,140250,MORTGAGE,3.0,EDUCATION,D,5000,15.62,0,0.03,Y,10,0.09118827,Low
CUST_18169,27,140250,MORTGAGE,6.0,HOMEIMPROVEMENT,C,35000,12.99,0,0.21,N,9,0.13904428,Low
CUST_18170,31,140250,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,12.61,0,0.09,N,7,0.06423086,Low
CUST_18171,30,140250,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0,0.17,N,6,0.068477854,Low
CUST_18172,30,16000,MORTGAGE,2.0,MEDICAL,A,7275,5.42,1,0.45,N,10,0.95845294,High
CUST_18173,31,138000,RENT,0.0,VENTURE,D,25000,13.24,1,0.18,N,7,0.8486468,High
CUST_18174,33,16000,MORTGAGE,0.0,MEDICAL,A,6000,7.14,1,0.38,N,5,0.9501717,High
CUST_18175,31,139016,RENT,5.0,VENTURE,D,25000,15.37,1,0.18,Y,8,0.24400687,Low
CUST_18176,30,140250,RENT,5.0,MEDICAL,B,25000,9.88,0,0.16,N,7,0.05226696,Low
CUST_18177,30,140250,RENT,0.0,EDUCATION,D,25000,15.95,1,0.17,N,8,0.901999,High
CUST_18178,29,140250,RENT,4.0,DEBTCONSOLIDATION,B,25000,9.91,0,0.15,N,5,0.059364323,Low
CUST_18179,30,140250,RENT,14.0,EDUCATION,D,25000,15.2,0,0.15,N,8,0.23664352,Low
CUST_18180,27,140250,RENT,11.0,PERSONAL,D,25000,16.32,0,0.15,N,10,0.13976067,Low
CUST_18181,27,16000,OTHER,1.0,DEBTCONSOLIDATION,D,5750,15.31,1,0.36,Y,8,0.99994695,High
CUST_18182,30,140250,RENT,14.0,HOMEIMPROVEMENT,D,25000,15.21,0,0.15,N,5,0.15713535,Low
CUST_18183,29,140250,RENT,1.0,PERSONAL,B,25000,10.74,0,0.14,N,5,0.059036188,Low
CUST_18184,32,140250,RENT,5.0,VENTURE,A,20000,6.99,0,0.12,N,9,0.00086654717,Low
CUST_18185,28,127500,MORTGAGE,5.0,MEDICAL,E,20000,17.04,1,0.13,Y,8,0.95352656,High
CUST_18186,29,140250,RENT,3.0,VENTURE,B,4800,10.99,0,0.03,N,5,0.00090809545,Low
CUST_18187,27,140250,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.36,0,0.05,N,9,0.039597094,Low
CUST_18188,30,140250,RENT,2.0,EDUCATION,E,22200,19.42,1,0.15,N,8,0.8218336,High
CUST_18189,29,125800,RENT,11.0,MEDICAL,D,9000,16.77,1,0.06,N,8,0.94543797,High
CUST_18190,28,140250,RENT,5.0,EDUCATION,D,25000,14.46,1,0.14,Y,7,0.24008128,Low
CUST_18191,32,140250,RENT,3.0,MEDICAL,C,25000,12.53,0,0.11,N,5,0.07676879,Low
CUST_18192,27,140250,RENT,2.0,EDUCATION,F,25000,18.3,1,0.11,N,9,0.804817,High
CUST_18193,32,140250,RENT,1.0,PERSONAL,C,25000,12.53,0,0.11,Y,7,0.047095485,Low
CUST_18194,33,140250,RENT,4.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.1,Y,6,0.9885719,High
CUST_18195,33,16620,OWN,4.0,HOMEIMPROVEMENT,A,3000,5.99,1,0.18,N,6,0.9953929,High
CUST_18196,31,16656,MORTGAGE,4.0,MEDICAL,C,2400,14.72,1,0.14,N,7,0.6488719,Medium
CUST_18197,28,78000,RENT,12.0,HOMEIMPROVEMENT,G,24625,18.36,1,0.32,N,5,0.9983633,High
CUST_18198,30,32004,RENT,1.0,PERSONAL,B,24250,11.12,1,0.76,N,5,0.99568176,High
CUST_18199,30,36000,RENT,3.0,DEBTCONSOLIDATION,C,24250,12.61,1,0.67,Y,7,0.99001044,High
CUST_18200,27,140250,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000,8.49,0,0.1,N,5,0.03516731,Low
CUST_18201,32,140250,MORTGAGE,2.0,MEDICAL,B,3200,10.99,0,0.02,N,5,0.032319218,Low
CUST_18202,29,140250,MORTGAGE,9.0,PERSONAL,C,14700,13.43,0,0.09,Y,5,0.031061614,Low
CUST_18203,29,140250,MORTGAGE,8.0,EDUCATION,A,7000,7.49,0,0.04,N,8,0.017116688,Low
CUST_18204,27,140250,MORTGAGE,12.0,DEBTCONSOLIDATION,C,7000,12.23,0,0.04,Y,6,0.054543506,Low
CUST_18205,34,16800,OWN,0.0,PERSONAL,C,1600,13.72,0,0.1,Y,5,0.029742641,Low
CUST_18206,27,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.31,1,0.33,Y,8,0.99977595,High
CUST_18207,28,16800,OWN,4.0,MEDICAL,C,5000,13.98,1,0.3,N,8,0.9821056,High
CUST_18208,28,16800,OWN,5.0,EDUCATION,B,5000,9.88,1,0.3,N,7,0.9956527,High
CUST_18209,28,140250,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,15.65,1,0.1,Y,5,0.14206542,Low
CUST_18210,30,140250,RENT,0.0,VENTURE,B,8400,11.89,0,0.05,N,6,0.008791529,Low
CUST_18211,27,140250,MORTGAGE,12.0,MEDICAL,C,1500,11.78,0,0.01,Y,6,0.030082608,Low
CUST_18212,29,140250,RENT,0.0,DEBTCONSOLIDATION,C,15000,13.04,0,0.09,N,5,0.05877174,Low
CUST_18213,30,105000,RENT,4.0,VENTURE,D,24250,15.65,0,0.23,N,10,0.19679432,Low
CUST_18214,31,118320,RENT,1.0,HOMEIMPROVEMENT,B,24250,12.53,0,0.2,N,5,0.19613177,Low
CUST_18215,29,108000,RENT,0.0,PERSONAL,D,24250,16.0,1,0.22,N,9,0.93618304,High
CUST_18216,29,126000,RENT,10.0,HOMEIMPROVEMENT,E,24250,16.7,0,0.19,Y,7,0.14586926,Low
CUST_18217,32,17000,OWN,0.0,PERSONAL,D,3200,14.84,1,0.19,N,7,0.98772556,High
CUST_18218,31,105400,RENT,2.0,MEDICAL,D,24250,15.31,1,0.2,N,5,0.98773384,High
CUST_18219,27,128000,RENT,11.0,DEBTCONSOLIDATION,D,24250,14.59,1,0.19,N,10,0.989301,High
CUST_18220,30,140250,RENT,14.0,VENTURE,B,24250,10.99,0,0.17,N,6,0.0012177426,Low
CUST_18221,29,140250,RENT,4.0,PERSONAL,C,24250,13.23,0,0.16,Y,9,0.04406885,Low
CUST_18222,34,140250,RENT,0.0,DEBTCONSOLIDATION,B,24250,11.83,0,0.14,N,10,0.06500437,Low
CUST_18223,30,17280,MORTGAGE,0.0,PERSONAL,C,2000,13.48,0,0.12,N,7,0.4458927,Medium
CUST_18224,27,47000,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.14,1,0.51,N,5,0.99975306,High
CUST_18225,35,49000,RENT,2.0,DEBTCONSOLIDATION,D,24000,15.2,1,0.49,N,10,0.99992824,High
CUST_18226,28,58000,RENT,12.0,EDUCATION,B,24000,10.75,1,0.41,N,10,0.9965077,High
CUST_18227,28,17544,MORTGAGE,2.0,EDUCATION,A,1500,8.63,0,0.09,N,10,0.07751092,Low
CUST_18228,28,54000,RENT,1.0,VENTURE,E,24000,16.45,1,0.44,Y,8,0.9995034,High
CUST_18229,35,17640,OWN,4.0,MEDICAL,D,4000,16.29,1,0.23,N,7,0.99342114,High
CUST_18230,31,17676,OWN,1.0,EDUCATION,D,2500,14.74,0,0.14,N,10,0.10994102,Low
CUST_18231,30,65000,RENT,4.0,HOMEIMPROVEMENT,A,24000,7.9,1,0.37,N,5,0.9848045,High
CUST_18232,27,17795,OWN,4.0,MEDICAL,A,2650,7.49,0,0.15,N,8,0.0051842853,Low
CUST_18233,31,59712,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.43,1,0.4,N,9,0.9998977,High
CUST_18234,28,67000,RENT,5.0,DEBTCONSOLIDATION,A,24000,7.49,1,0.36,N,10,0.98477906,High
CUST_18235,27,18000,OWN,4.0,EDUCATION,A,5000,7.9,1,0.28,N,9,0.9965699,High
CUST_18236,29,72000,RENT,4.0,EDUCATION,A,24000,7.66,1,0.33,N,6,0.9919442,High
CUST_18237,27,72000,RENT,3.0,VENTURE,D,24000,14.96,1,0.33,N,10,0.98934424,High
CUST_18238,28,72000,RENT,0.0,MEDICAL,C,24000,13.85,1,0.33,N,5,0.9896864,High
CUST_18239,30,18000,MORTGAGE,6.0,MEDICAL,B,2200,10.99,1,0.12,N,6,0.5000024,Medium
CUST_18240,27,75860,RENT,9.0,MEDICAL,B,24000,10.99,1,0.32,N,5,0.9815652,High
CUST_18241,27,78000,RENT,4.0,PERSONAL,B,24000,10.99,1,0.31,N,10,0.99431664,High
CUST_18242,35,80000,RENT,1.0,PERSONAL,C,24000,13.92,0,0.3,Y,5,0.0730412,Low
CUST_18243,32,85000,RENT,4.0,PERSONAL,A,24000,7.9,0,0.28,N,6,0.037446413,Low
CUST_18244,28,85000,RENT,7.0,MEDICAL,B,24000,10.99,0,0.28,N,10,0.045561023,Low
CUST_18245,30,90000,RENT,3.0,MEDICAL,B,24000,11.49,0,0.27,N,6,0.039590638,Low
CUST_18246,31,95000,RENT,3.0,HOMEIMPROVEMENT,D,24000,13.67,0,0.25,Y,10,0.35503176,Medium
CUST_18247,30,85000,RENT,1.0,PERSONAL,E,24000,16.82,1,0.28,N,8,0.81892383,High
CUST_18248,35,100450,RENT,1.0,PERSONAL,B,24000,12.69,0,0.24,N,7,0.068715945,Low
CUST_18249,28,103832,RENT,12.0,EDUCATION,E,24000,16.69,0,0.23,N,5,0.38038984,Medium
CUST_18250,35,105000,RENT,6.0,VENTURE,B,24000,9.25,0,0.23,N,7,0.0011709377,Low
CUST_18251,30,105400,RENT,1.0,DEBTCONSOLIDATION,C,24000,13.11,0,0.23,Y,6,0.07580174,Low
CUST_18252,29,110000,RENT,4.0,HOMEIMPROVEMENT,E,24000,18.39,0,0.22,Y,8,0.28143334,Low
CUST_18253,29,125000,RENT,3.0,VENTURE,E,24000,16.82,0,0.19,Y,5,0.2741233,Low
CUST_18254,31,125004,RENT,13.0,VENTURE,B,24000,9.25,0,0.19,N,8,0.0015348245,Low
CUST_18255,27,18000,MORTGAGE,0.0,VENTURE,A,2000,7.88,0,0.11,N,5,0.009466418,Low
CUST_18256,32,18000,OWN,0.0,VENTURE,A,4750,7.88,1,0.26,N,6,0.9975132,High
CUST_18257,31,138000,RENT,0.0,PERSONAL,D,24000,15.65,1,0.17,Y,5,0.94900775,High
CUST_18258,28,140250,RENT,2.0,EDUCATION,C,24000,13.48,0,0.12,Y,5,0.0696377,Low
CUST_18259,28,75000,RENT,5.0,VENTURE,D,23850,16.29,1,0.32,N,10,0.975654,High
CUST_18260,29,40000,RENT,2.0,DEBTCONSOLIDATION,B,23500,11.12,1,0.59,N,8,0.9865652,High
CUST_18261,34,45600,RENT,4.0,PERSONAL,B,23500,11.36,1,0.52,N,9,0.9937162,High
CUST_18262,28,58704,RENT,5.0,DEBTCONSOLIDATION,C,23500,14.72,1,0.4,N,7,0.99624157,High
CUST_18263,28,18000,OWN,2.0,MEDICAL,C,6350,13.57,1,0.35,N,5,0.99050736,High
CUST_18264,29,78200,RENT,5.0,MEDICAL,B,23500,11.36,0,0.3,N,8,0.10521646,Low
CUST_18265,29,90000,RENT,0.0,VENTURE,B,23475,11.58,0,0.26,N,6,0.004143681,Low
CUST_18266,28,75000,RENT,3.0,EDUCATION,B,23000,10.51,1,0.31,N,9,0.9859876,High
CUST_18267,30,72000,RENT,2.0,EDUCATION,B,23000,12.18,1,0.32,N,6,0.9932167,High
CUST_18268,29,91440,RENT,13.0,HOMEIMPROVEMENT,A,23000,6.54,0,0.25,N,7,0.040133853,Low
CUST_18269,31,112000,RENT,5.0,PERSONAL,B,23000,12.18,0,0.21,N,6,0.080823444,Low
CUST_18270,27,52000,RENT,0.0,VENTURE,C,22950,13.49,1,0.44,N,9,0.99556965,High
CUST_18271,35,49404,RENT,0.0,MEDICAL,A,22750,6.54,1,0.46,N,9,0.99568886,High
CUST_18272,29,46000,RENT,1.0,DEBTCONSOLIDATION,D,22750,14.46,1,0.49,N,9,0.99989283,High
CUST_18273,34,69600,RENT,10.0,VENTURE,A,22650,7.49,1,0.33,N,6,0.99028605,High
CUST_18274,28,46500,RENT,2.0,EDUCATION,D,22500,14.96,1,0.48,Y,9,0.9992762,High
CUST_18275,34,39000,RENT,0.0,HOMEIMPROVEMENT,C,22400,13.48,1,0.57,Y,9,0.9997322,High
CUST_18276,35,68231,RENT,3.0,EDUCATION,C,22400,12.99,1,0.33,Y,7,0.99276936,High
CUST_18277,32,73000,RENT,0.0,EDUCATION,B,22400,12.69,1,0.31,N,5,0.99462306,High
CUST_18278,29,58500,RENT,1.0,MEDICAL,D,22000,13.67,1,0.38,N,6,0.9997389,High
CUST_18279,30,75000,RENT,5.0,HOMEIMPROVEMENT,B,22000,10.62,0,0.29,N,10,0.1701302,Low
CUST_18280,31,69000,RENT,1.0,DEBTCONSOLIDATION,D,22000,13.67,1,0.32,Y,7,0.9998951,High
CUST_18281,27,19000,OWN,2.0,HOMEIMPROVEMENT,D,7800,15.58,1,0.41,Y,5,0.99481636,High
CUST_18282,28,80000,RENT,0.0,VENTURE,B,22000,9.76,0,0.28,N,9,0.001181373,Low
CUST_18283,31,85000,RENT,6.0,MEDICAL,B,22000,11.58,0,0.26,N,5,0.055203006,Low
CUST_18284,28,92000,RENT,6.0,EDUCATION,B,22000,12.69,0,0.24,N,9,0.07842332,Low
CUST_18285,27,140250,RENT,5.0,VENTURE,A,22000,6.91,0,0.12,N,10,0.0011569865,Low
CUST_18286,35,60000,RENT,19.0,VENTURE,D,21725,15.62,1,0.36,Y,10,0.9847697,High
CUST_18287,27,19200,MORTGAGE,3.0,VENTURE,D,1400,16.77,0,0.07,N,6,0.14689611,Low
CUST_18288,29,19200,OWN,7.0,VENTURE,A,6000,7.49,1,0.31,N,5,0.99807173,High
CUST_18289,28,83004,RENT,13.0,MEDICAL,A,21600,6.91,0,0.26,N,10,0.032141615,Low
CUST_18290,33,80001,RENT,6.0,EDUCATION,E,21600,18.64,1,0.27,N,10,0.5508875,Medium
CUST_18291,31,120000,RENT,7.0,HOMEIMPROVEMENT,E,21600,19.03,0,0.18,Y,5,0.20990756,Low
CUST_18292,30,64600,RENT,0.0,MEDICAL,A,21500,6.91,1,0.28,N,10,0.1604993,Low
CUST_18293,30,132000,RENT,14.0,HOMEIMPROVEMENT,B,21500,10.62,0,0.16,N,8,0.15030019,Low
CUST_18294,33,19200,OWN,2.0,PERSONAL,B,6000,11.99,1,0.31,N,7,0.997235,High
CUST_18295,35,40000,RENT,3.0,VENTURE,F,21000,19.41,1,0.53,Y,10,0.99298006,High
CUST_18296,33,47580,RENT,12.0,PERSONAL,B,21000,10.99,1,0.44,N,8,0.9948809,High
CUST_18297,33,57500,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.29,1,0.37,Y,5,0.99893993,High
CUST_18298,30,19200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4750,13.61,1,0.25,Y,8,0.9510324,High
CUST_18299,31,66000,RENT,3.0,PERSONAL,B,21000,10.37,1,0.32,N,10,0.9915632,High
CUST_18300,28,68666,RENT,7.0,DEBTCONSOLIDATION,B,21000,12.69,1,0.31,N,8,0.99485344,High
CUST_18301,28,71250,RENT,2.0,PERSONAL,F,21000,18.535,1,0.29,Y,9,0.9413839,High
CUST_18302,31,72000,RENT,6.0,DEBTCONSOLIDATION,B,21000,11.99,1,0.29,N,6,0.18881401,Low
CUST_18303,29,80000,RENT,3.0,PERSONAL,B,21000,10.99,0,0.26,N,6,0.047278926,Low
CUST_18304,28,90000,RENT,12.0,PERSONAL,D,21000,14.54,0,0.23,N,9,0.11343108,Low
CUST_18305,33,83000,RENT,0.0,DEBTCONSOLIDATION,B,21000,11.71,1,0.25,N,7,0.120731704,Low
CUST_18306,29,93000,RENT,13.0,EDUCATION,B,21000,12.42,1,0.23,N,10,0.07838669,Low
CUST_18307,28,100511,RENT,1.0,DEBTCONSOLIDATION,D,21000,15.31,1,0.21,Y,5,0.9966763,High
CUST_18308,29,117000,RENT,6.0,PERSONAL,B,21000,10.65,0,0.18,N,9,0.066335365,Low
CUST_18309,30,140250,RENT,2.0,VENTURE,B,21000,12.62,0,0.14,N,9,0.009780846,Low
CUST_18310,34,138000,RENT,0.0,HOMEIMPROVEMENT,E,21000,18.79,1,0.15,N,10,0.8922184,High
CUST_18311,31,32400,RENT,2.0,DEBTCONSOLIDATION,C,20500,11.03,1,0.63,Y,6,0.9923821,High
CUST_18312,35,40934,RENT,5.0,EDUCATION,B,20500,12.53,1,0.5,N,6,0.99466443,High
CUST_18313,28,58200,RENT,11.0,EDUCATION,E,20500,16.82,1,0.35,Y,5,0.99674004,High
CUST_18314,35,54000,RENT,0.0,PERSONAL,D,20500,14.61,1,0.38,Y,5,0.9996245,High
CUST_18315,33,50000,RENT,0.0,HOMEIMPROVEMENT,A,20400,6.54,1,0.41,N,7,0.9852829,High
CUST_18316,29,72000,RENT,8.0,HOMEIMPROVEMENT,B,20400,11.49,0,0.28,N,7,0.1776086,Low
CUST_18317,31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,Y,5,0.9992772,High
CUST_18318,27,52275,RENT,7.0,MEDICAL,D,20050,17.58,1,0.33,Y,10,0.99913764,High
CUST_18319,32,39500,RENT,12.0,DEBTCONSOLIDATION,C,20000,13.11,1,0.51,N,5,0.99330914,High
CUST_18320,27,40000,RENT,11.0,DEBTCONSOLIDATION,A,20000,6.91,1,0.5,N,8,0.9924769,High
CUST_18321,31,42000,RENT,1.0,VENTURE,C,20000,13.57,1,0.48,N,6,0.9963703,High
CUST_18322,32,36500,RENT,2.0,DEBTCONSOLIDATION,E,20000,16.82,1,0.55,Y,8,0.99967265,High
CUST_18323,30,45000,RENT,3.0,VENTURE,B,20000,11.86,1,0.44,N,7,0.9928585,High
CUST_18324,30,20000,OWN,14.0,HOMEIMPROVEMENT,A,3800,6.99,0,0.19,N,5,0.0013329147,Low
CUST_18325,35,20000,OWN,1.0,VENTURE,A,5500,7.66,0,0.28,N,8,4.5594148e-05,Low
CUST_18326,31,20000,OWN,3.0,VENTURE,A,6400,5.42,0,0.32,N,6,0.00031903444,Low
CUST_18327,29,20000,OWN,1.0,EDUCATION,A,5000,5.79,0,0.25,N,7,0.0010767765,Low
CUST_18328,30,50000,RENT,4.0,VENTURE,C,20000,13.49,1,0.4,N,10,0.9928248,High
CUST_18329,27,50004,RENT,5.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.4,N,9,0.98063606,High
CUST_18330,28,20000,OWN,0.0,MEDICAL,E,10000,16.82,1,0.5,N,7,0.8491762,High
CUST_18331,31,20000,OWN,3.0,VENTURE,B,5000,11.83,0,0.25,N,7,0.00016206094,Low
CUST_18332,29,51996,RENT,13.0,VENTURE,D,20000,15.31,1,0.38,Y,5,0.9919314,High
CUST_18333,31,20000,OWN,5.0,VENTURE,B,5000,11.83,0,0.25,N,5,0.00012695839,Low
CUST_18334,28,20000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,8.59,0,0.25,N,7,0.06425613,Low
CUST_18335,30,52500,RENT,2.0,HOMEIMPROVEMENT,B,20000,10.37,1,0.38,N,7,0.99441236,High
CUST_18336,33,53004,RENT,0.0,PERSONAL,C,20000,13.04,1,0.38,N,10,0.9926622,High
CUST_18337,28,54000,RENT,2.0,MEDICAL,A,20000,7.9,1,0.37,N,8,0.997609,High
CUST_18338,32,54000,RENT,8.0,VENTURE,B,20000,11.11,1,0.37,N,7,0.99843735,High
CUST_18339,27,54000,RENT,2.0,MEDICAL,B,20000,10.99,1,0.37,N,8,0.99714404,High
CUST_18340,35,54996,RENT,12.0,HOMEIMPROVEMENT,A,20000,6.62,1,0.36,N,9,0.9870395,High
CUST_18341,27,55000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.48,1,0.36,N,9,0.98989433,High
CUST_18342,32,55000,RENT,2.0,VENTURE,B,20000,11.83,1,0.36,N,7,0.99422413,High
CUST_18343,27,56000,RENT,5.0,HOMEIMPROVEMENT,B,20000,12.18,1,0.36,N,10,0.9940451,High
CUST_18344,28,57000,RENT,12.0,DEBTCONSOLIDATION,B,20000,11.71,1,0.35,N,6,0.9950997,High
CUST_18345,33,57492,RENT,1.0,MEDICAL,B,20000,12.53,1,0.35,N,10,0.99662447,High
CUST_18346,28,51500,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.65,1,0.39,Y,8,0.9998853,High
CUST_18347,29,58000,RENT,0.0,EDUCATION,B,20000,9.91,1,0.34,N,10,0.99282646,High
CUST_18348,30,58000,RENT,3.0,PERSONAL,C,20000,14.72,1,0.34,N,5,0.9933295,High
CUST_18349,31,59000,RENT,14.0,DEBTCONSOLIDATION,A,20000,7.51,1,0.34,N,10,0.9963116,High
CUST_18350,28,60000,RENT,12.0,PERSONAL,B,20000,10.99,1,0.33,N,10,0.9907047,High
CUST_18351,30,54000,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,9,0.99990165,High
CUST_18352,27,60000,RENT,1.0,EDUCATION,B,20000,10.99,1,0.33,N,6,0.9890708,High
CUST_18353,27,54000,RENT,2.0,PERSONAL,D,20000,16.0,1,0.37,N,6,0.9996953,High
CUST_18354,27,60000,RENT,0.0,VENTURE,B,20000,12.21,1,0.33,N,5,0.9902766,High
CUST_18355,27,60000,RENT,11.0,VENTURE,B,20000,10.51,1,0.33,N,7,0.9943452,High
CUST_18356,34,20400,MORTGAGE,6.0,MEDICAL,C,3300,13.06,0,0.16,Y,10,0.11156813,Low
CUST_18357,28,20400,MORTGAGE,4.0,EDUCATION,A,2075,7.88,0,0.1,N,8,0.13751566,Low
CUST_18358,28,56000,RENT,7.0,EDUCATION,F,20000,18.25,1,0.36,N,6,0.9951734,High
CUST_18359,28,56000,RENT,0.0,MEDICAL,F,20000,18.62,1,0.36,N,7,0.9996666,High
CUST_18360,31,20400,OWN,0.0,MEDICAL,C,11000,11.03,0,0.54,Y,10,0.0016064331,Low
CUST_18361,31,20500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,1000,6.76,0,0.05,N,6,0.19729139,Low
CUST_18362,33,20640,OWN,0.0,HOMEIMPROVEMENT,D,6250,14.84,0,0.3,N,7,0.0054417006,Low
CUST_18363,28,63000,RENT,4.0,VENTURE,D,20000,14.61,1,0.32,Y,9,0.9888643,High
CUST_18364,29,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,8.9,1,0.31,N,10,0.9805613,High
CUST_18365,31,65000,RENT,9.0,VENTURE,B,20000,10.65,1,0.31,N,8,0.99380106,High
CUST_18366,27,65000,RENT,11.0,VENTURE,B,20000,10.99,1,0.31,N,5,0.99408406,High
CUST_18367,30,65000,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.99,1,0.31,N,8,0.98971075,High
CUST_18368,35,20800,OWN,2.0,MEDICAL,B,7000,10.62,0,0.34,N,8,0.0008638379,Low
CUST_18369,32,65000,RENT,4.0,VENTURE,C,20000,13.8,1,0.31,Y,6,0.9909382,High
CUST_18370,34,65000,RENT,3.0,HOMEIMPROVEMENT,A,20000,6.54,1,0.31,N,5,0.97928804,High
CUST_18371,29,59000,RENT,4.0,VENTURE,G,20000,20.17,1,0.34,Y,5,0.99975485,High
CUST_18372,32,66000,RENT,4.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.3,N,9,0.09179861,Low
CUST_18373,27,66000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.62,0,0.3,N,9,0.07745906,Low
CUST_18374,34,67000,RENT,7.0,EDUCATION,B,20000,11.71,0,0.3,N,9,0.12227038,Low
CUST_18375,27,67000,RENT,2.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.3,Y,10,0.17466442,Low
CUST_18376,34,67500,RENT,2.0,VENTURE,B,20000,10.99,0,0.3,N,5,0.002529436,Low
CUST_18377,30,63000,RENT,9.0,PERSONAL,C,20000,13.92,1,0.32,Y,9,0.9908612,High
CUST_18378,34,70000,RENT,1.0,PERSONAL,B,20000,10.99,0,0.29,N,9,0.09014949,Low
